2025-04-09 00:31_summary,2025-04-09 00:31:00,XRPUSD,478.46887019,1.8082460351932077,Buy,1.80677,1.80775,N/A,N/A,N/A,N/A
412098345,2025-04-09 00:32:10,XRPUSD,49.0,1.80734,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098346,2025-04-09 00:32:10,XRPUSD,666.58647795,1.80773,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098347,2025-04-09 00:32:10,XRPUSD,2556.3,1.80773,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098348,2025-04-09 00:32:10,XRPUSD,2765.75863345,1.80783,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098349,2025-04-09 00:32:10,XRPUSD,3895.3,1.80797,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098350,2025-04-09 00:32:10,XRPUSD,784.7438886,1.808,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098369,2025-04-09 00:32:19,XRPUSD,500.0,1.80823,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098401,2025-04-09 00:32:36,XRPUSD,12.72535901,1.81069,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098418,2025-04-09 00:32:43,XRPUSD,50.181,1.8112,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412098422,2025-04-09 00:32:44,XRPUSD,27.522,1.81141,Buy,N/A,N/A,N/A,N/A,N/A,N/A
